Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,latent
GO_Biological_Process_2023,Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),2/12,6.232515501994467e-05,0.0009303169481025888,0,0,221.88888888888889,2148.58238291385,CD74;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Positive Regulation By Symbiont Of Entry Into Host (GO:0075294),2/12,6.232515501994467e-05,0.0009303169481025888,0,0,221.88888888888889,2148.58238291385,CD74;HLA-DRB1,Latent_11
GO_Biological_Process_2023,"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)",2/12,6.232515501994467e-05,0.0009303169481025888,0,0,221.88888888888889,2148.58238291385,HLA-DRA;HLA-DRB1,Latent_11
KEGG_2021_Human,Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),2/12,6.232515501994467e-05,0.0009303169481025888,0,0,221.88888888888889,2148.58238291385,CD74;HLA-DRB1,Latent_11
KEGG_2021_Human,Positive Regulation By Symbiont Of Entry Into Host (GO:0075294),2/12,6.232515501994467e-05,0.0009303169481025888,0,0,221.88888888888889,2148.58238291385,CD74;HLA-DRB1,Latent_11
KEGG_2021_Human,"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)",2/12,6.232515501994467e-05,0.0009303169481025888,0,0,221.88888888888889,2148.58238291385,HLA-DRA;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Positive Regulation Of Protein Modification Process (GO:0031401),4/225,6.558667051166727e-05,0.0009303465680070952,0,0,22.351809954751133,215.29571973447392,LYN;APP;CD74;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Positive Regulation Of Immune Response (GO:0050778),3/80,6.68876617521441e-05,0.0009303465680070952,0,0,45.61420932009168,438.4664062773074,CD74;HLA-DRA;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),3/80,6.68876617521441e-05,0.0009303465680070952,0,0,45.61420932009168,438.4664062773074,CD74;IRF8;HLA-DPA1,Latent_11
KEGG_2021_Human,Positive Regulation Of Protein Modification Process (GO:0031401),4/225,6.558667051166727e-05,0.0009303465680070952,0,0,22.351809954751133,215.29571973447392,LYN;APP;CD74;HLA-DRB1,Latent_11
KEGG_2021_Human,Positive Regulation Of Immune Response (GO:0050778),3/80,6.68876617521441e-05,0.0009303465680070952,0,0,45.61420932009168,438.4664062773074,CD74;HLA-DRA;HLA-DRB1,Latent_11
KEGG_2021_Human,Response To Type II Interferon (GO:0034341),3/80,6.68876617521441e-05,0.0009303465680070952,0,0,45.61420932009168,438.4664062773074,CD74;IRF8;HLA-DPA1,Latent_11
GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),4/231,7.2637996113598e-05,0.0009793720308680226,0,0,21.75440528634361,207.31996990799115,LYN;APP;CD74;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Regulation Of Immune Effector Process (GO:0002697),2/13,7.361293042472065e-05,0.0009793720308680226,0,0,201.7070707070707,1919.5836350009777,HLA-DRA;HLA-DRB1,Latent_11
KEGG_2021_Human,Positive Regulation Of Phosphorylation (GO:0042327),4/231,7.2637996113598e-05,0.0009793720308680226,0,0,21.75440528634361,207.31996990799115,LYN;APP;CD74;HLA-DRB1,Latent_11
KEGG_2021_Human,Regulation Of Immune Effector Process (GO:0002697),2/13,7.361293042472065e-05,0.0009793720308680226,0,0,201.7070707070707,1919.5836350009777,HLA-DRA;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Regulation Of Leukocyte Activation (GO:0002694),2/14,8.583035665856277e-05,0.0010943370473966,0,0,184.88888888888889,1731.1401456194585,LYN;CD74,Latent_11
GO_Biological_Process_2023,Regulation Of Mast Cell Degranulation (GO:0043304),2/14,8.583035665856277e-05,0.0010943370473966,0,0,184.88888888888889,1731.1401456194585,LYN;SYK,Latent_11
KEGG_2021_Human,Regulation Of Leukocyte Activation (GO:0002694),2/14,8.583035665856277e-05,0.0010943370473966,0,0,184.88888888888889,1731.1401456194585,LYN;CD74,Latent_11
KEGG_2021_Human,Regulation Of Mast Cell Degranulation (GO:0043304),2/14,8.583035665856277e-05,0.0010943370473966,0,0,184.88888888888889,1731.1401456194585,LYN;SYK,Latent_11
GO_Biological_Process_2023,Regulation Of Monocyte Differentiation (GO:0045655),2/15,9.897575036981038e-05,0.0012361869229862,0,0,170.65811965811966,1573.5763478145914,CD74;HLA-DRB1,Latent_11
KEGG_2021_Human,Regulation Of Monocyte Differentiation (GO:0045655),2/15,9.897575036981038e-05,0.0012361869229862,0,0,170.65811965811966,1573.5763478145914,CD74;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),4/265,0.00012350216140739027,0.0015116664556264,0,0,18.88793103448276,169.97724926377555,LYN;APP;CD74;HLA-DRB1,Latent_11
KEGG_2021_Human,Regulation Of Protein Phosphorylation (GO:0001932),4/265,0.00012350216140739027,0.0015116664556264,0,0,18.88793103448276,169.97724926377555,LYN;APP;CD74;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591),2/17,0.0001280437171265482,0.0015365246055185,0,0,147.88888888888889,1325.548639908665,HLA-DRA;HLA-DRB1,Latent_11
KEGG_2021_Human,Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591),2/17,0.0001280437171265482,0.0015365246055185,0,0,147.88888888888889,1325.548639908665,HLA-DRA;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),7/1243,0.00013315340774418415,0.0015671131834507,0,0,8.165795369678865,72.87162853567932,APP;CD74;MEF2C;ZEB2;IRF8;TCF4;HLA-DRB1,Latent_11
KEGG_2021_Human,Positive Regulation Of DNA-templated Transcription (GO:0045893),7/1243,0.00013315340774418415,0.0015671131834507,0,0,8.165795369678865,72.87162853567932,APP;CD74;MEF2C;ZEB2;IRF8;TCF4;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),5/525,0.00013673189301883302,0.0015788663873118,0,0,12.474358974358974,110.99046595331048,LYN;APP;CD74;PIK3AP1;HLA-DRB1,Latent_11
KEGG_2021_Human,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),5/525,0.00013673189301883302,0.0015788663873118,0,0,12.474358974358974,110.99046595331048,LYN;APP;CD74;PIK3AP1;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),3/107,0.00015883263691889363,0.001757351502161,0,0,33.7262443438914,295.0257020076404,HLA-DRA;HLA-DRB1;HLA-DPA1,Latent_11
GO_Biological_Process_2023,Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223),2/19,0.0001608034054265043,0.001757351502161,0,0,130.47712418300654,1139.760479290825,LYN;SYK,Latent_11
GO_Biological_Process_2023,Cellular Response To Lectin (GO:1990858),2/19,0.0001608034054265043,0.001757351502161,0,0,130.47712418300654,1139.760479290825,LYN;SYK,Latent_11
KEGG_2021_Human,Positive Regulation Of T Cell Activation (GO:0050870),3/107,0.00015883263691889363,0.001757351502161,0,0,33.7262443438914,295.0257020076404,HLA-DRA;HLA-DRB1;HLA-DPA1,Latent_11
KEGG_2021_Human,Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223),2/19,0.0001608034054265043,0.001757351502161,0,0,130.47712418300654,1139.760479290825,LYN;SYK,Latent_11
KEGG_2021_Human,Cellular Response To Lectin (GO:1990858),2/19,0.0001608034054265043,0.001757351502161,0,0,130.47712418300654,1139.760479290825,LYN;SYK,Latent_11
GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response (GO:0050728),3/111,0.0001770499234811784,0.0018841523596598,0,0,32.47058823529412,280.5159708235259,LYN;SYK;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis (GO:0038096),2/20,0.00017856345892201654,0.0018841523596598,0,0,123.22222222222224,1063.4775841223657,LYN;SYK,Latent_11
KEGG_2021_Human,Negative Regulation Of Inflammatory Response (GO:0050728),3/111,0.0001770499234811784,0.0018841523596598,0,0,32.47058823529412,280.5159708235259,LYN;SYK;HLA-DRB1,Latent_11
KEGG_2021_Human,Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis (GO:0038096),2/20,0.00017856345892201654,0.0018841523596598,0,0,123.22222222222224,1063.4775841223657,LYN;SYK,Latent_11
GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),3/114,0.0001915686685451725,0.0019871190703329,0,0,31.58823529411765,270.4036407129932,APP;CD74;SYK,Latent_11
KEGG_2021_Human,Regulation Of Interleukin-6 Production (GO:0032675),3/114,0.0001915686685451725,0.0019871190703329,0,0,31.58823529411765,270.4036407129932,APP;CD74;SYK,Latent_11
GO_Biological_Process_2023,Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483),2/21,0.000197241423521882,0.0020118625199231,0,0,116.7309941520468,995.841692324286,HLA-DRA;HLA-DRB1,Latent_11
KEGG_2021_Human,Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483),2/21,0.000197241423521882,0.0020118625199231,0,0,116.7309941520468,995.841692324286,HLA-DRA;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431),2/22,0.00021683563043902655,0.0020734907160731,0,0,110.88888888888889,935.4998014387868,LYN;SYK,Latent_11
GO_Biological_Process_2023,Fc-epsilon Receptor Signaling Pathway (GO:0038095),2/22,0.00021683563043902655,0.0020734907160731,0,0,110.88888888888889,935.4998014387868,LYN;SYK,Latent_11
GO_Biological_Process_2023,Positive Regulation Of Viral Life Cycle (GO:1903902),2/22,0.00021683563043902655,0.0020734907160731,0,0,110.88888888888889,935.4998014387868,CD74;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Dendritic Cell Differentiation (GO:0097028),2/22,0.00021683563043902655,0.0020734907160731,0,0,110.88888888888889,935.4998014387868,LYN;IRF8,Latent_11
KEGG_2021_Human,Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431),2/22,0.00021683563043902655,0.0020734907160731,0,0,110.88888888888889,935.4998014387868,LYN;SYK,Latent_11
KEGG_2021_Human,Fc-epsilon Receptor Signaling Pathway (GO:0038095),2/22,0.00021683563043902655,0.0020734907160731,0,0,110.88888888888889,935.4998014387868,LYN;SYK,Latent_11
KEGG_2021_Human,Positive Regulation Of Viral Life Cycle (GO:1903902),2/22,0.00021683563043902655,0.0020734907160731,0,0,110.88888888888889,935.4998014387868,CD74;HLA-DRB1,Latent_11
KEGG_2021_Human,Dendritic Cell Differentiation (GO:0097028),2/22,0.00021683563043902655,0.0020734907160731,0,0,110.88888888888889,935.4998014387868,LYN;IRF8,Latent_11
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),4/310,0.0002254316380915369,0.002122525577108,0,0,16.073529411764707,134.9773603969322,APP;CD74;MEF2C;HLA-DRB1,Latent_11
KEGG_2021_Human,Positive Regulation Of MAPK Cascade (GO:0043410),4/310,0.0002254316380915369,0.002122525577108,0,0,16.073529411764707,134.9773603969322,APP;CD74;MEF2C;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Regulation Of Interleukin-4 Production (GO:0032673),2/23,0.0002373444131594564,0.0022008300129331,0,0,105.6031746031746,881.3639106067293,SYK;HLA-DRB1,Latent_11
KEGG_2021_Human,Regulation Of Interleukin-4 Production (GO:0032673),2/23,0.0002373444131594564,0.0022008300129331,0,0,105.6031746031746,881.3639106067293,SYK;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),4/320,0.0002544719946539349,0.0022951428628632,0,0,15.556962025316457,128.7543923507482,APP;CD74;SYK;HLA-DPA1,Latent_11
GO_Biological_Process_2023,Fc-gamma Receptor Signaling Pathway (GO:0038094),2/24,0.00025876610708752327,0.0022951428628632,0,0,100.7979797979798,832.5495793111635,LYN;SYK,Latent_11
GO_Biological_Process_2023,Mononuclear Cell Differentiation (GO:1903131),2/24,0.00025876610708752327,0.0022951428628632,0,0,100.7979797979798,832.5495793111635,LYN;IRF8,Latent_11
KEGG_2021_Human,Positive Regulation Of Cytokine Production (GO:0001819),4/320,0.0002544719946539349,0.0022951428628632,0,0,15.556962025316457,128.7543923507482,APP;CD74;SYK;HLA-DPA1,Latent_11
KEGG_2021_Human,Fc-gamma Receptor Signaling Pathway (GO:0038094),2/24,0.00025876610708752327,0.0022951428628632,0,0,100.7979797979798,832.5495793111635,LYN;SYK,Latent_11
KEGG_2021_Human,Mononuclear Cell Differentiation (GO:1903131),2/24,0.00025876610708752327,0.0022951428628632,0,0,100.7979797979798,832.5495793111635,LYN;IRF8,Latent_11
GO_Biological_Process_2023,Regulation Of Platelet Aggregation (GO:0090330),2/25,0.0002810990498662536,0.0024576088359735,0,0,96.41062801932368,788.3307567801231,LYN;SYK,Latent_11
KEGG_2021_Human,Regulation Of Platelet Aggregation (GO:0090330),2/25,0.0002810990498662536,0.0024576088359735,0,0,96.41062801932368,788.3307567801231,LYN;SYK,Latent_11
GO_Biological_Process_2023,Fc Receptor Signaling Pathway (GO:0038093),2/26,0.00030434158117427734,0.0025869034399813,0,0,92.38888888888889,748.1060808668657,LYN;SYK,Latent_11
GO_Biological_Process_2023,Regulation Of Myeloid Cell Differentiation (GO:0045637),2/26,0.00030434158117427734,0.0025869034399813,0,0,92.38888888888889,748.1060808668657,LYN;MEF2C,Latent_11
KEGG_2021_Human,Fc Receptor Signaling Pathway (GO:0038093),2/26,0.00030434158117427734,0.0025869034399813,0,0,92.38888888888889,748.1060808668657,LYN;SYK,Latent_11
KEGG_2021_Human,Regulation Of Myeloid Cell Differentiation (GO:0045637),2/26,0.00030434158117427734,0.0025869034399813,0,0,92.38888888888889,748.1060808668657,LYN;MEF2C,Latent_11
GO_Biological_Process_2023,Regulation Of Platelet Activation (GO:0010543),2/28,0.0003535487787187227,0.0029639979804912,0,0,85.27350427350427,677.710245242856,LYN;SYK,Latent_11
KEGG_2021_Human,Regulation Of Platelet Activation (GO:0010543),2/28,0.0003535487787187227,0.0029639979804912,0,0,85.27350427350427,677.710245242856,LYN;SYK,Latent_11
GO_Biological_Process_2023,Positive Regulation Of B Cell Proliferation (GO:0030890),2/29,0.0003795101348772626,0.0031386513857416,0,0,82.11111111111111,646.758779988934,CD74;MEF2C,Latent_11
KEGG_2021_Human,Positive Regulation Of B Cell Proliferation (GO:0030890),2/29,0.0003795101348772626,0.0031386513857416,0,0,82.11111111111111,646.758779988934,CD74;MEF2C,Latent_11
GO_Biological_Process_2023,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),2/30,0.00040637445946356223,0.0033160155892226,0,0,79.17460317460318,618.2139479571657,LYN;SYK,Latent_11
KEGG_2021_Human,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),2/30,0.00040637445946356223,0.0033160155892226,0,0,79.17460317460318,618.2139479571657,LYN;SYK,Latent_11
GO_Biological_Process_2023,Neuron Development (GO:0048666),3/150,0.0004292373591480759,0.0034564903131397,0,0,23.809123649459785,184.60405229479696,LYN;APP;MEF2C,Latent_11
KEGG_2021_Human,Neuron Development (GO:0048666),3/150,0.0004292373591480759,0.0034564903131397,0,0,23.809123649459785,184.60405229479696,LYN;APP;MEF2C,Latent_11
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),4/377,0.0004739360146944656,0.0037668680648443,0,0,13.14142091152815,100.5901946937013,LYN;APP;CD74;HLA-DRB1,Latent_11
KEGG_2021_Human,Positive Regulation Of Protein Phosphorylation (GO:0001934),4/377,0.0004739360146944656,0.0037668680648443,0,0,13.14142091152815,100.5901946937013,LYN;APP;CD74;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),2/33,0.0004923687563769557,0.0038142997329455,0,0,71.50179211469533,544.5778563946176,HLA-DRA;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628),2/33,0.0004923687563769557,0.0038142997329455,0,0,71.50179211469533,544.5778563946176,LYN;SYK,Latent_11
KEGG_2021_Human,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),2/33,0.0004923687563769557,0.0038142997329455,0,0,71.50179211469533,544.5778563946176,HLA-DRA;HLA-DRB1,Latent_11
KEGG_2021_Human,Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628),2/33,0.0004923687563769557,0.0038142997329455,0,0,71.50179211469533,544.5778563946176,LYN;SYK,Latent_11
GO_Biological_Process_2023,Macrophage Activation (GO:0042116),2/35,0.0005541829397838258,0.0042394994893462,0,0,67.16161616161617,503.57885305588366,APP;SYK,Latent_11
KEGG_2021_Human,Macrophage Activation (GO:0042116),2/35,0.0005541829397838258,0.0042394994893462,0,0,67.16161616161617,503.57885305588366,APP;SYK,Latent_11
GO_Biological_Process_2023,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),2/36,0.000586430503116779,0.0044308082457712,0,0,65.18300653594771,485.05650058138406,HLA-DRA;HLA-DRB1,Latent_11
KEGG_2021_Human,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),2/36,0.000586430503116779,0.0044308082457712,0,0,65.18300653594771,485.05650058138406,HLA-DRA;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Positive Regulation Of Immune Effector Process (GO:0002699),2/37,0.0006195695304718364,0.0046241043005946,0,0,63.31746031746032,467.69351055771176,HLA-DRA;HLA-DRB1,Latent_11
KEGG_2021_Human,Positive Regulation Of Immune Effector Process (GO:0002699),2/37,0.0006195695304718364,0.0046241043005946,0,0,63.31746031746032,467.69351055771176,HLA-DRA;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),2/39,0.0006885154392429702,0.0050767644435746,0,0,59.888888888888886,436.0493719555131,LYN;HLA-DRB1,Latent_11
KEGG_2021_Human,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),2/39,0.0006885154392429702,0.0050767644435746,0,0,59.888888888888886,436.0493719555131,LYN;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),3/179,0.0007184189861363755,0.005154456543798,0,0,19.856951871657756,143.73370444562022,APP;CD74;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),2/40,0.0007243190568082219,0.005154456543798,0,0,58.30994152046784,421.5971209696659,CD74;SYK,Latent_11
GO_Biological_Process_2023,Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763),2/40,0.0007243190568082219,0.005154456543798,0,0,58.30994152046784,421.5971209696659,CD74;HLA-DRB1,Latent_11
KEGG_2021_Human,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),3/179,0.0007184189861363755,0.005154456543798,0,0,19.856951871657756,143.73370444562022,APP;CD74;HLA-DRB1,Latent_11
KEGG_2021_Human,Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),2/40,0.0007243190568082219,0.005154456543798,0,0,58.30994152046784,421.5971209696659,CD74;SYK,Latent_11
KEGG_2021_Human,Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763),2/40,0.0007243190568082219,0.005154456543798,0,0,58.30994152046784,421.5971209696659,CD74;HLA-DRB1,Latent_11
GO_Biological_Process_2023,Regulation Of Chemokine Production (GO:0032642),2/41,0.0007610076105649785,0.0053532949156984,0,0,56.81196581196581,407.9591818331578,APP;CD74,Latent_11
KEGG_2021_Human,Regulation Of Chemokine Production (GO:0032642),2/41,0.0007610076105649785,0.0053532949156984,0,0,56.81196581196581,407.9591818331578,APP;CD74,Latent_11
GO_Biological_Process_2023,Positive Regulation Of Neuron Differentiation (GO:0045666),2/42,0.0007985794740225155,0.0054913554842896,0,0,55.388888888888886,395.07100210657006,MEF2C;TCF4,Latent_11
GO_Biological_Process_2023,Regulation Of Neurotransmitter Receptor Activity (GO:0099601),2/42,0.0007985794740225155,0.0054913554842896,0,0,55.388888888888886,395.07100210657006,APP;MEF2C,Latent_11
KEGG_2021_Human,Positive Regulation Of Neuron Differentiation (GO:0045666),2/42,0.0007985794740225155,0.0054913554842896,0,0,55.388888888888886,395.07100210657006,MEF2C;TCF4,Latent_11
KEGG_2021_Human,Regulation Of Neurotransmitter Receptor Activity (GO:0099601),2/42,0.0007985794740225155,0.0054913554842896,0,0,55.388888888888886,395.07100210657006,APP;MEF2C,Latent_11
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),2/43,0.0008370330222898128,0.0056918245515707,0,0,54.03523035230352,382.87456973669936,HLA-DRA;HLA-DRB1,Latent_11
KEGG_2021_Human,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),2/43,0.0008370330222898128,0.0056918245515707,0,0,54.03523035230352,382.87456973669936,HLA-DRA;HLA-DRB1,Latent_11
